CAISO 15-Minute Real-Time Locational Marginal Prices ($/megawatt) for Zones
15-minute real-time locational marginal prices for CAISO
Source: EIA collected from CAISO
UTC Timestamp (Interval Ending),Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP,NP-15 (Congestion),SP-15 (Congestion),ZP-26 (Congestion),NP-15 (Energy),SP-15 (Energy),ZP-26 (Energy),NP-15 (Loss),SP-15 (Loss),ZP-26 (Loss)
2023-07-10 02:00:00,2023-07-09 18:45:00,2023-07-09 19:00:00,2023-07-09,19,53.39269,55.55201,52.93721,0.0,0.0,0.0,56.23243,56.23243,56.23243,-2.83974,-0.68041,-3.29522
2023-07-10 02:15:00,2023-07-09 19:00:00,2023-07-09 19:15:00,2023-07-09,20,46.15575,47.8534,45.75915,0.0,0.0,0.0,48.36608,48.36608,48.36608,-2.21033,-0.51268,-2.60693
2023-07-10 02:30:00,2023-07-09 19:15:00,2023-07-09 19:30:00,2023-07-09,20,54.54913,56.7824,54.40597,0.0,0.0,0.0,57.26341,57.26341,57.26341,-2.71429,-0.48101,-2.85744
2023-07-10 02:45:00,2023-07-09 19:30:00,2023-07-09 19:45:00,2023-07-09,20,71.0729,74.24299,71.25981,0.0,0.0,0.0,74.76636,74.76636,74.76636,-3.69346,-0.52336,-3.50654
2023-07-10 03:00:00,2023-07-09 19:45:00,2023-07-09 20:00:00,2023-07-09,20,66.87009,69.76679,67.1232,0.0,0.0,0.0,70.30816,70.30816,70.30816,-3.43807,-0.54137,-3.18496
2023-07-10 03:15:00,2023-07-09 20:00:00,2023-07-09 20:15:00,2023-07-09,21,55.24495,57.86651,55.58867,0.0,0.0,0.0,58.25683,58.25683,58.25683,-3.01188,-0.39032,-2.66816
2023-07-10 03:30:00,2023-07-09 20:15:00,2023-07-09 20:30:00,2023-07-09,21,53.75023,56.47154,54.1536,0.0,0.0,0.0,56.81242,56.81242,56.81242,-3.06219,-0.34087,-2.65882
2023-07-10 03:45:00,2023-07-09 20:30:00,2023-07-09 20:45:00,2023-07-09,21,51.75072,54.31448,52.11151,0.0,0.0,0.0,54.66433,54.66433,54.66433,-2.91361,-0.34985,-2.55282
2023-07-10 04:00:00,2023-07-09 20:45:00,2023-07-09 21:00:00,2023-07-09,21,47.37839,49.16832,47.47286,0.0,0.0,0.0,49.72022,49.72022,49.72022,-2.34182,-0.55189,-2.24735
2023-07-10 04:15:00,2023-07-09 21:00:00,2023-07-09 21:15:00,2023-07-09,22,49.99327,57.55152,53.64049,-5.23969,0.0,-1.88301,58.10937,58.10937,58.10937,-2.87641,-0.55785,-2.58587
2023-07-10 04:30:00,2023-07-09 21:15:00,2023-07-09 21:30:00,2023-07-09,22,42.66125,48.34405,45.4291,-4.43553,0.0,-1.59402,49.10518,49.10518,49.10518,-2.0084,-0.76113,-2.08206
2023-07-10 04:45:00,2023-07-09 21:30:00,2023-07-09 21:45:00,2023-07-09,22,41.68225,44.11878,42.38029,-0.92227,0.0,-0.33144,44.6682,44.6682,44.6682,-2.06367,-0.54942,-1.95647
2023-07-10 05:00:00,2023-07-09 21:45:00,2023-07-09 22:00:00,2023-07-09,22,40.54863,42.15574,40.76603,0.0,0.0,0.0,42.62892,42.62892,42.62892,-2.08029,-0.47318,-1.86288
2023-07-10 05:15:00,2023-07-09 22:00:00,2023-07-09 22:15:00,2023-07-09,23,47.1438,48.31773,47.11433,0.0,0.0,0.0,49.11836,49.11836,49.11836,-1.97456,-0.80063,-2.00403
2023-07-10 05:30:00,2023-07-09 22:15:00,2023-07-09 22:30:00,2023-07-09,23,46.0355,47.44495,46.13652,0.0,0.0,0.0,48.10397,48.10397,48.10397,-2.06847,-0.65902,-1.96745
2023-07-10 05:45:00,2023-07-09 22:30:00,2023-07-09 22:45:00,2023-07-09,23,41.02112,42.19425,41.06822,0.0,0.0,0.0,42.81507,42.81507,42.81507,-1.79395,-0.62082,-1.74685
2023-07-10 06:00:00,2023-07-09 22:45:00,2023-07-09 23:00:00,2023-07-09,23,34.49264,35.31082,34.51058,0.0,0.0,0.0,35.88498,35.88498,35.88498,-1.39234,-0.57416,-1.37439
2023-07-10 06:15:00,2023-07-09 23:00:00,2023-07-09 23:15:00,2023-07-09,24,39.61598,40.28048,39.46421,0.0,0.0,0.0,41.01882,41.01882,41.01882,-1.40284,-0.73834,-1.55461
2023-07-10 06:30:00,2023-07-09 23:15:00,2023-07-09 23:30:00,2023-07-09,24,34.33451,34.86738,34.22083,0.0,0.0,0.0,35.52458,35.52458,35.52458,-1.19007,-0.6572,-1.30375
2023-07-10 06:45:00,2023-07-09 23:30:00,2023-07-09 23:45:00,2023-07-09,24,31.4336,31.82308,31.31352,0.0,0.0,0.0,32.45597,32.45597,32.45597,-1.02236,-0.63289,-1.14245
2023-07-10 07:00:00,2023-07-09 23:45:00,2023-07-10 00:00:00,2023-07-09,24,29.44835,29.69704,29.23302,0.0,0.0,0.0,30.32786,30.32786,30.32786,-0.87951,-0.63082,-1.09484
2023-07-10 07:15:00,2023-07-10 00:00:00,2023-07-10 00:15:00,2023-07-10,1,35.87601,36.33159,35.79082,0.0,0.0,0.0,37.03904,37.03904,37.03904,-1.16303,-0.70745,-1.24822
2023-07-10 07:30:00,2023-07-10 00:15:00,2023-07-10 00:30:00,2023-07-10,1,32.49835,33.2,32.51522,0.0,0.0,0.0,33.73298,33.73298,33.73298,-1.23463,-0.53298,-1.21776
2023-07-10 07:45:00,2023-07-10 00:30:00,2023-07-10 00:45:00,2023-07-10,1,30.42015,31.0737,30.47382,0.0,0.0,0.0,31.57254,31.57254,31.57254,-1.1524,-0.49885,-1.09872
2023-07-10 08:00:00,2023-07-10 00:45:00,2023-07-10 01:00:00,2023-07-10,1,28.87123,29.54607,28.91622,0.0,0.0,0.0,29.99297,29.99297,29.99297,-1.12174,-0.4469,-1.07675
2023-07-10 08:15:00,2023-07-10 01:00:00,2023-07-10 01:15:00,2023-07-10,2,32.32568,32.87057,32.28223,0.0,0.0,0.0,33.42883,33.42883,33.42883,-1.10315,-0.55826,-1.14661
2023-07-10 08:30:00,2023-07-10 01:15:00,2023-07-10 01:30:00,2023-07-10,2,30.78281,31.09666,30.65283,0.0,0.0,0.0,31.70217,31.70217,31.70217,-0.91936,-0.60551,-1.04934
2023-07-10 08:45:00,2023-07-10 01:30:00,2023-07-10 01:45:00,2023-07-10,2,29.66737,29.88699,29.48435,0.0,0.0,0.0,30.50316,30.50316,30.50316,-0.83579,-0.61616,-1.01881
2023-07-10 09:00:00,2023-07-10 01:45:00,2023-07-10 02:00:00,2023-07-10,2,28.34539,28.61963,28.1966,0.0,0.0,0.0,29.17393,29.17393,29.17393,-0.82854,-0.5543,-0.97733
2023-07-10 09:15:00,2023-07-10 02:00:00,2023-07-10 02:15:00,2023-07-10,3,29.54378,29.99844,29.4797,0.0,0.0,0.0,30.51413,30.51413,30.51413,-0.97035,-0.51569,-1.03443
2023-07-10 09:30:00,2023-07-10 02:15:00,2023-07-10 02:30:00,2023-07-10,3,29.39998,29.75142,29.29091,0.0,0.0,0.0,30.29676,30.29676,30.29676,-0.89678,-0.54534,-1.00585
2023-07-10 09:45:00,2023-07-10 02:30:00,2023-07-10 02:45:00,2023-07-10,3,29.43299,29.78173,29.32989,0.0,0.0,0.0,30.32454,30.32454,30.32454,-0.89154,-0.54281,-0.99464
2023-07-10 10:00:00,2023-07-10 02:45:00,2023-07-10 03:00:00,2023-07-10,3,28.5743,28.91584,28.48008,0.0,0.0,0.0,29.44286,29.44286,29.44286,-0.86856,-0.52703,-0.96278
2023-07-10 10:15:00,2023-07-10 03:00:00,2023-07-10 03:15:00,2023-07-10,4,30.31362,30.84319,30.30109,0.0,0.0,0.0,31.33515,31.33515,31.33515,-1.02153,-0.49196,-1.03406
2023-07-10 10:30:00,2023-07-10 03:15:00,2023-07-10 03:30:00,2023-07-10,4,31.19298,31.77051,31.20911,0.0,0.0,0.0,32.26415,32.26415,32.26415,-1.07117,-0.49364,-1.05504
2023-07-10 10:45:00,2023-07-10 03:30:00,2023-07-10 03:45:00,2023-07-10,4,30.44229,31.01536,30.45488,0.0,0.0,0.0,31.48768,31.48768,31.48768,-1.04539,-0.47232,-1.0328
2023-07-10 11:00:00,2023-07-10 03:45:00,2023-07-10 04:00:00,2023-07-10,4,30.28719,30.74675,30.2403,0.0,0.0,0.0,31.26259,31.26259,31.26259,-0.97539,-0.51583,-1.02229
2023-07-10 11:15:00,2023-07-10 04:00:00,2023-07-10 04:15:00,2023-07-10,5,29.86586,30.45316,29.84731,0.0,0.0,0.0,30.91063,30.91063,30.91063,-1.04478,-0.45748,-1.06333
2023-07-10 11:30:00,2023-07-10 04:15:00,2023-07-10 04:30:00,2023-07-10,5,30.11186,30.6662,30.08694,0.0,0.0,0.0,31.14268,31.14268,31.14268,-1.03082,-0.47648,-1.05574
2023-07-10 11:45:00,2023-07-10 04:30:00,2023-07-10 04:45:00,2023-07-10,5,30.84471,31.54515,30.90548,0.0,0.0,0.0,31.98332,31.98332,31.98332,-1.13861,-0.43817,-1.07784
2023-07-10 12:00:00,2023-07-10 04:45:00,2023-07-10 05:00:00,2023-07-10,5,30.87639,31.55478,30.94039,0.0,0.0,0.0,31.99957,31.99957,31.99957,-1.12319,-0.44479,-1.05919
2023-07-10 12:15:00,2023-07-10 05:00:00,2023-07-10 05:15:00,2023-07-10,6,30.99556,31.66064,31.04375,0.0,0.0,0.0,32.12973,32.12973,32.12973,-1.13418,-0.46909,-1.08599
2023-07-10 12:30:00,2023-07-10 05:15:00,2023-07-10 05:30:00,2023-07-10,6,32.90995,33.50589,32.92357,0.0,0.0,0.0,34.05417,34.05417,34.05417,-1.14422,-0.54827,-1.1306
2023-07-10 12:45:00,2023-07-10 05:30:00,2023-07-10 05:45:00,2023-07-10,6,35.90337,36.41871,35.85517,0.0,0.0,0.0,37.07493,37.07493,37.07493,-1.17157,-0.65623,-1.21977
2023-07-10 13:00:00,2023-07-10 05:45:00,2023-07-10 06:00:00,2023-07-10,6,36.58664,36.99374,36.47732,0.0,0.0,0.0,37.69487,37.69487,37.69487,-1.10823,-0.70112,-1.21754
2023-07-10 13:15:00,2023-07-10 06:00:00,2023-07-10 06:15:00,2023-07-10,7,38.41984,39.57195,38.70787,0.0,0.0,0.0,40.004,40.004,40.004,-1.58416,-0.43204,-1.29613
2023-07-10 13:30:00,2023-07-10 06:15:00,2023-07-10 06:30:00,2023-07-10,7,37.4231,38.0812,37.46955,0.0,0.0,0.0,38.71221,38.71221,38.71221,-1.28912,-0.63101,-1.24266
2023-07-10 13:45:00,2023-07-10 06:30:00,2023-07-10 06:45:00,2023-07-10,7,32.96606,33.071,32.73586,0.0,0.0,0.0,33.85301,33.85301,33.85301,-0.88695,-0.782,-1.11715
2023-07-10 14:00:00,2023-07-10 06:45:00,2023-07-10 07:00:00,2023-07-10,7,27.76602,27.37877,27.2657,0.0,0.0,0.0,28.26633,28.26633,28.26633,-0.50031,-0.88756,-1.00063
2023-07-10 14:15:00,2023-07-10 07:00:00,2023-07-10 07:15:00,2023-07-10,8,30.49161,29.91197,29.82518,0.0,0.0,0.0,30.99686,30.99686,30.99686,-0.50525,-1.08489,-1.17168
2023-07-10 14:30:00,2023-07-10 07:15:00,2023-07-10 07:30:00,2023-07-10,8,27.41515,26.83029,26.64991,0.0,0.05238,0.0,27.82699,27.82699,27.82699,-0.41184,-1.04908,-1.17708
2023-07-10 14:45:00,2023-07-10 07:30:00,2023-07-10 07:45:00,2023-07-10,8,24.62968,23.89693,23.74489,0.0,0.0,0.0,24.92378,24.92378,24.92378,-0.2941,-1.02686,-1.1789
2023-07-10 15:00:00,2023-07-10 07:45:00,2023-07-10 08:00:00,2023-07-10,8,22.67104,21.95576,21.7586,0.0,0.0,0.0,22.92551,22.92551,22.92551,-0.25447,-0.96975,-1.16691
2023-07-10 15:15:00,2023-07-10 08:00:00,2023-07-10 08:15:00,2023-07-10,9,26.32036,25.43583,25.12869,0.0,0.055,0.0,26.54065,26.54065,26.54065,-0.22029,-1.15983,-1.41196
2023-07-10 15:30:00,2023-07-10 08:15:00,2023-07-10 08:30:00,2023-07-10,9,27.42077,26.33891,26.05525,0.0,0.01332,0.0,27.58628,27.58628,27.58628,-0.16552,-1.26069,-1.53104
2023-07-10 15:45:00,2023-07-10 08:30:00,2023-07-10 08:45:00,2023-07-10,9,25.5076,25.60166,25.5076,0.0,0.09406,0.0,25.5076,25.5076,25.5076,0.0,0.0,0.0
2023-07-10 16:00:00,2023-07-10 08:45:00,2023-07-10 09:00:00,2023-07-10,9,25.12639,24.13792,23.84214,0.0,0.0,0.0,25.2806,25.2806,25.2806,-0.15421,-1.14268,-1.43847
2023-07-10 16:15:00,2023-07-10 09:00:00,2023-07-10 09:15:00,2023-07-10,10,25.7988,25.7988,25.7988,0.0,0.0,0.0,25.7988,25.7988,25.7988,0.0,0.0,0.0
2023-07-10 16:30:00,2023-07-10 09:15:00,2023-07-10 09:30:00,2023-07-10,10,25.954,25.95516,25.954,0.0,0.00116,0.0,25.954,25.954,25.954,0.0,0.0,0.0
2023-07-10 16:45:00,2023-07-10 09:30:00,2023-07-10 09:45:00,2023-07-10,10,25.3628,25.3628,25.3628,0.0,0.0,0.0,25.3628,25.3628,25.3628,0.0,0.0,0.0
2023-07-10 17:00:00,2023-07-10 09:45:00,2023-07-10 10:00:00,2023-07-10,10,24.369,24.369,24.369,0.0,0.0,0.0,24.369,24.369,24.369,0.0,0.0,0.0
2023-07-10 17:15:00,2023-07-10 10:00:00,2023-07-10 10:15:00,2023-07-10,11,25.79906,25.80057,25.79906,0.0,0.00152,0.0,25.79906,25.79906,25.79906,0.0,0.0,0.0
2023-07-10 17:30:00,2023-07-10 10:15:00,2023-07-10 10:30:00,2023-07-10,11,26.2164,26.23115,26.2164,0.0,0.01475,0.0,26.2164,26.2164,26.2164,0.0,0.0,0.0
2023-07-10 17:45:00,2023-07-10 10:30:00,2023-07-10 10:45:00,2023-07-10,11,25.99303,26.1883,25.99303,0.0,0.19527,0.0,25.99303,25.99303,25.99303,0.0,0.0,0.0
2023-07-10 18:00:00,2023-07-10 10:45:00,2023-07-10 11:00:00,2023-07-10,11,23.0,23.67696,23.0,0.0,0.67696,0.0,23.0,23.0,23.0,0.0,0.0,0.0
2023-07-10 18:15:00,2023-07-10 11:00:00,2023-07-10 11:15:00,2023-07-10,12,21.84857,22.62976,21.84857,0.0,0.78118,0.0,21.84857,21.84857,21.84857,0.0,0.0,0.0
2023-07-10 18:30:00,2023-07-10 11:15:00,2023-07-10 11:30:00,2023-07-10,12,24.8088,25.94418,24.8088,0.0,1.13538,0.0,24.8088,24.8088,24.8088,0.0,0.0,0.0
2023-07-10 18:45:00,2023-07-10 11:30:00,2023-07-10 11:45:00,2023-07-10,12,26.8064,27.89107,26.8064,0.0,1.08467,0.0,26.8064,26.8064,26.8064,0.0,0.0,0.0
2023-07-10 19:00:00,2023-07-10 11:45:00,2023-07-10 12:00:00,2023-07-10,12,29.2572,30.4572,29.2572,0.0,1.2,0.0,29.2572,29.2572,29.2572,0.0,0.0,0.0
2023-07-10 19:15:00,2023-07-10 12:00:00,2023-07-10 12:15:00,2023-07-10,13,26.2264,27.29945,26.2264,0.0,1.07305,0.0,26.2264,26.2264,26.2264,0.0,0.0,0.0
2023-07-10 19:30:00,2023-07-10 12:15:00,2023-07-10 12:30:00,2023-07-10,13,26.1864,27.37658,26.1864,0.0,1.19018,0.0,26.1864,26.1864,26.1864,0.0,0.0,0.0
2023-07-10 19:45:00,2023-07-10 12:30:00,2023-07-10 12:45:00,2023-07-10,13,27.85562,28.9639,27.85562,0.0,1.10828,0.0,27.85562,27.85562,27.85562,0.0,0.0,0.0
2023-07-10 20:00:00,2023-07-10 12:45:00,2023-07-10 13:00:00,2023-07-10,13,28.63501,29.83281,28.63501,0.0,1.1978,0.0,28.63501,28.63501,28.63501,0.0,0.0,0.0
2023-07-10 20:15:00,2023-07-10 13:00:00,2023-07-10 13:15:00,2023-07-10,14,22.4976,23.68642,22.4976,0.0,1.18882,0.0,22.4976,22.4976,22.4976,0.0,0.0,0.0
2023-07-10 20:30:00,2023-07-10 13:15:00,2023-07-10 13:30:00,2023-07-10,14,24.8164,26.20199,24.8164,0.0,1.38559,0.0,24.8164,24.8164,24.8164,0.0,0.0,0.0
2023-07-10 20:45:00,2023-07-10 13:30:00,2023-07-10 13:45:00,2023-07-10,14,26.5864,27.66666,26.5864,0.0,1.08026,0.0,26.5864,26.5864,26.5864,0.0,0.0,0.0
2023-07-10 21:00:00,2023-07-10 13:45:00,2023-07-10 14:00:00,2023-07-10,14,27.6396,28.74354,27.6396,0.0,1.10394,0.0,27.6396,27.6396,27.6396,0.0,0.0,0.0
2023-07-10 21:15:00,2023-07-10 14:00:00,2023-07-10 14:15:00,2023-07-10,15,26.1488,24.92029,26.1488,0.0,-1.22851,0.0,26.1488,26.1488,26.1488,0.0,0.0,0.0
2023-07-10 21:30:00,2023-07-10 14:15:00,2023-07-10 14:30:00,2023-07-10,15,27.34659,25.98904,27.34659,0.0,-1.35754,0.0,27.34659,27.34659,27.34659,0.0,0.0,0.0
2023-07-10 21:45:00,2023-07-10 14:30:00,2023-07-10 14:45:00,2023-07-10,15,28.63501,26.9548,28.63501,0.0,-1.68021,0.0,28.63501,28.63501,28.63501,0.0,0.0,0.0
2023-07-10 22:00:00,2023-07-10 14:45:00,2023-07-10 15:00:00,2023-07-10,15,28.89066,29.11475,28.89066,0.0,0.22409,0.0,28.89066,28.89066,28.89066,0.0,0.0,0.0
2023-07-10 22:15:00,2023-07-10 15:00:00,2023-07-10 15:15:00,2023-07-10,16,24.62917,26.04171,24.62917,0.0,1.41254,0.0,24.62917,24.62917,24.62917,0.0,0.0,0.0
2023-07-10 22:30:00,2023-07-10 15:15:00,2023-07-10 15:30:00,2023-07-10,16,27.94044,29.26566,27.94044,0.0,1.32522,0.0,27.94044,27.94044,27.94044,0.0,0.0,0.0
2023-07-10 22:45:00,2023-07-10 15:30:00,2023-07-10 15:45:00,2023-07-10,16,30.72206,31.96812,30.72206,0.0,1.24606,0.0,30.72206,30.72206,30.72206,0.0,0.0,0.0
2023-07-10 23:00:00,2023-07-10 15:45:00,2023-07-10 16:00:00,2023-07-10,16,32.44838,33.86547,32.44838,0.0,1.4171,0.0,32.44838,32.44838,32.44838,0.0,0.0,0.0
2023-07-10 23:15:00,2023-07-10 16:00:00,2023-07-10 16:15:00,2023-07-10,17,27.18243,27.99,26.71278,0.0,0.0,0.0,28.6372,28.6372,28.6372,-1.45477,-0.6472,-1.92442
2023-07-10 23:30:00,2023-07-10 16:15:00,2023-07-10 16:30:00,2023-07-10,17,29.10868,30.23453,28.74779,0.0,0.0,0.0,30.84527,30.84527,30.84527,-1.73659,-0.61074,-2.09748
2023-07-10 23:45:00,2023-07-10 16:30:00,2023-07-10 16:45:00,2023-07-10,17,33.24416,34.7374,32.91154,0.0,0.0,0.0,35.38495,35.38495,35.38495,-2.14079,-0.64754,-2.47341
2023-07-11 00:00:00,2023-07-10 16:45:00,2023-07-10 17:00:00,2023-07-10,17,36.73,38.02999,36.73,0.0,1.29999,0.0,36.73,36.73,36.73,0.0,0.0,0.0
2023-07-11 00:15:00,2023-07-10 17:00:00,2023-07-10 17:15:00,2023-07-10,18,14.8063,47.35018,11.56462,-16.97113,15.57276,-20.2128,31.77743,31.77743,31.77743,0.0,0.0,0.0
2023-07-11 00:30:00,2023-07-10 17:15:00,2023-07-10 17:30:00,2023-07-10,18,11.73804,55.55461,7.3735,-22.84965,20.96691,-27.2142,34.5877,34.5877,34.5877,0.0,0.0,0.0
2023-07-11 00:45:00,2023-07-10 17:30:00,2023-07-10 17:45:00,2023-07-10,18,7.44489,61.25898,2.1896,-28.06321,25.75089,-33.31849,35.5081,35.5081,35.5081,0.0,0.0,0.0
2023-07-11 01:00:00,2023-07-10 17:45:00,2023-07-10 18:00:00,2023-07-10,18,22.02879,63.03256,17.94443,-21.38283,19.62095,-25.46719,43.41162,43.41162,43.41162,0.0,0.0,0.0
2023-07-11 01:15:00,2023-07-10 18:00:00,2023-07-10 18:15:00,2023-07-10,19,12.81014,44.95273,9.1434,-16.70766,15.331,-19.83644,30.56622,30.56622,30.56622,-1.04842,-0.9445,-1.58639
2023-07-11 01:30:00,2023-07-10 18:15:00,2023-07-10 18:30:00,2023-07-10,19,25.81629,57.56548,22.08735,-16.25603,15.27081,-19.39639,43.59826,43.59826,43.59826,-1.52594,-1.30359,-2.11452
2023-07-11 01:45:00,2023-07-10 18:30:00,2023-07-10 18:45:00,2023-07-10,19,24.02104,67.26201,19.16079,-22.33063,20.97726,-26.55992,47.80001,47.80001,47.80001,-1.44834,-1.51526,-2.0793
2023-07-11 02:00:00,2023-07-10 18:45:00,2023-07-10 19:00:00,2023-07-10,19,28.25054,244.01491,6.75839,-110.83209,104.93228,-132.32423,139.08263,139.08263,139.08263,0.0,0.0,0.0
2023-07-11 02:15:00,2023-07-10 19:00:00,2023-07-10 19:15:00,2023-07-10,20,19.31504,81.30233,13.0135,-31.76015,30.19025,-37.7982,52.69829,52.69829,52.69829,-1.62311,-1.58622,-1.8866
2023-07-11 02:30:00,2023-07-10 19:15:00,2023-07-10 19:30:00,2023-07-10,20,16.77129,607.38873,-41.68487,-301.65723,287.84088,-360.37677,329.22717,329.22717,329.22717,-10.79865,-9.67928,-10.53527
2023-07-11 02:45:00,2023-07-10 19:30:00,2023-07-10 19:45:00,2023-07-10,20,19.38861,750.5617,-51.98698,-372.10815,357.85114,-444.81894,404.606,404.606,404.606,-13.10923,-11.89542,-11.77403
2023-07-11 03:00:00,2023-07-10 19:45:00,2023-07-10 20:00:00,2023-07-10,20,38.5514,121.04611,31.30702,-41.0773,39.50346,-49.1039,83.21528,83.21528,83.21528,-3.58658,-1.67263,-2.80435
2023-07-11 03:15:00,2023-07-10 20:00:00,2023-07-10 20:15:00,2023-07-10,21,36.31819,79.54607,32.87296,-21.28528,20.5513,-25.36292,60.22947,60.22947,60.22947,-2.626,-1.2347,-1.9936
2023-07-11 03:30:00,2023-07-10 20:15:00,2023-07-10 20:30:00,2023-07-10,21,50.22644,64.88261,50.60015,-5.84821,5.64655,-6.96856,59.76197,59.76197,59.76197,-3.68731,-0.52591,-2.19326
2023-07-11 03:45:00,2023-07-10 20:30:00,2023-07-10 20:45:00,2023-07-10,21,49.80427,64.57141,50.0762,-5.93742,5.75473,-7.10206,59.36282,59.36282,59.36282,-3.62113,-0.54614,-2.18455
2023-07-11 04:00:00,2023-07-10 20:45:00,2023-07-10 21:00:00,2023-07-10,21,42.0167,60.87756,41.71201,-8.14295,7.89239,-9.74022,53.41246,53.41246,53.41246,-3.25282,-0.4273,-1.96024
2023-07-11 04:15:00,2023-07-10 21:00:00,2023-07-10 21:15:00,2023-07-10,22,47.88571,64.16351,48.08878,-6.73321,6.52604,-8.05396,58.16092,58.16092,58.16092,-3.542,-0.52345,-2.01818
2023-07-11 04:30:00,2023-07-10 21:15:00,2023-07-10 21:30:00,2023-07-10,22,49.56981,65.20086,49.81233,-6.41651,6.24376,-7.65045,59.53459,59.53459,59.53459,-3.54826,-0.57749,-2.0718
2023-07-11 04:45:00,2023-07-10 21:30:00,2023-07-10 21:45:00,2023-07-10,22,38.55974,62.97124,37.61224,-11.04781,10.79188,-13.22325,52.70111,52.70111,52.70111,-3.09355,-0.52174,-1.86562
2023-07-11 05:00:00,2023-07-10 21:45:00,2023-07-10 22:00:00,2023-07-10,22,37.80833,58.37091,37.16712,-9.0642,8.95881,-10.82083,49.79553,49.79553,49.79553,-2.923,-0.38343,-1.80758
2023-07-11 05:15:00,2023-07-10 22:00:00,2023-07-10 22:15:00,2023-07-10,23,55.57602,59.11992,56.70359,-0.31458,0.31581,-0.37971,59.33815,59.33815,59.33815,-3.44755,-0.53404,-2.25485
2023-07-11 05:30:00,2023-07-10 22:15:00,2023-07-10 22:30:00,2023-07-10,23,40.48388,59.15272,39.85943,-8.04121,8.10403,-9.70599,51.5019,51.5019,51.5019,-2.97681,-0.45322,-1.93647
2023-07-11 05:45:00,2023-07-10 22:30:00,2023-07-10 22:45:00,2023-07-10,23,41.85274,49.79828,42.41735,-2.70767,2.72883,-3.25767,47.42993,47.42993,47.42993,-2.86951,-0.36047,-1.75491
2023-07-11 06:00:00,2023-07-10 22:45:00,2023-07-10 23:00:00,2023-07-10,23,37.26439,48.21193,37.38368,-4.30792,4.34158,-5.18297,44.19296,44.19296,44.19296,-2.62064,-0.32261,-1.6263
2023-07-11 06:15:00,2023-07-10 23:00:00,2023-07-10 23:15:00,2023-07-10,24,38.26711,82.48039,35.3789,-20.55293,20.63321,-24.80803,62.41515,62.41515,62.41515,-3.59511,-0.56798,-2.22822
2023-07-11 06:30:00,2023-07-10 23:15:00,2023-07-10 23:30:00,2023-07-10,24,34.20401,68.07204,32.0998,-15.62707,15.68811,-18.86236,52.85434,52.85434,52.85434,-3.02327,-0.4704,-1.89219
2023-07-11 06:45:00,2023-07-10 23:30:00,2023-07-10 23:45:00,2023-07-10,24,40.25703,65.85508,39.19646,-11.37563,11.46451,-13.68631,54.82921,54.82921,54.82921,-3.19654,-0.43863,-1.94644
2023-07-11 07:00:00,2023-07-10 23:45:00,2023-07-11 00:00:00,2023-07-10,24,31.37383,54.15752,30.25535,-10.24385,10.32388,-12.32463,44.14263,44.14263,44.14263,-2.52496,-0.309,-1.56265
2023-07-11 07:15:00,2023-07-11 00:00:00,2023-07-11 00:15:00,2023-07-11,1,37.67387,55.40565,37.12076,-7.56862,7.71761,-9.1479,47.95177,47.95177,47.95177,-2.70928,-0.26373,-1.68311
2023-07-11 07:30:00,2023-07-11 00:15:00,2023-07-11 00:30:00,2023-07-11,1,30.12664,38.40816,30.22489,-3.2281,3.27874,-3.88638,35.35214,35.35214,35.35214,-1.9974,-0.22272,-1.24086
2023-07-11 07:45:00,2023-07-11 00:30:00,2023-07-11 00:45:00,2023-07-11,1,31.82927,39.31476,32.10454,-2.75987,2.8142,-3.33575,36.68767,36.68767,36.68767,-2.09853,-0.18711,-1.24738
2023-07-11 08:00:00,2023-07-11 00:45:00,2023-07-11 01:00:00,2023-07-11,1,26.43603,37.67393,26.31977,-4.66551,4.77572,-5.62065,33.02702,33.02702,33.02702,-1.92548,-0.12881,-1.08659
2023-07-11 08:15:00,2023-07-11 01:00:00,2023-07-11 01:15:00,2023-07-11,2,37.3001,39.19665,38.12812,0.0,0.0,0.0,39.42929,39.42929,39.42929,-2.12918,-0.23263,-1.30117
2023-07-11 08:30:00,2023-07-11 01:15:00,2023-07-11 01:30:00,2023-07-11,2,36.368,38.06221,37.09245,0.0,0.0,0.0,38.33053,38.33053,38.33053,-1.96252,-0.26831,-1.23808
2023-07-11 08:45:00,2023-07-11 01:30:00,2023-07-11 01:45:00,2023-07-11,2,35.46263,37.11431,36.16889,0.0,0.0,0.0,37.36842,37.36842,37.36842,-1.90579,-0.25411,-1.19953
2023-07-11 09:00:00,2023-07-11 01:45:00,2023-07-11 02:00:00,2023-07-11,2,31.05745,32.69172,31.73992,-0.00141,0.00146,-0.0017,32.82483,32.82483,32.82483,-1.76598,-0.13458,-1.08322
2023-07-11 09:15:00,2023-07-11 02:00:00,2023-07-11 02:15:00,2023-07-11,3,35.91956,37.54866,36.61883,0.0,0.0,0.0,37.79813,37.79813,37.79813,-1.87857,-0.24947,-1.1793
2023-07-11 09:30:00,2023-07-11 02:15:00,2023-07-11 02:30:00,2023-07-11,3,36.04677,37.61517,36.72111,0.0,0.0,0.0,37.88415,37.88415,37.88415,-1.83738,-0.26898,-1.16304
